cluster_id	step_id	algorithm	machine_type	instance_count	args	gross_runtime	net_runtime
j-23TXG1AD0SGA0	s-D73IS2O44FNM	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx5', '5', '5']	206.0	186.67400002479553
j-23TXG1AD0SGA0	s-3G0JH7NQ4RWTQ	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx5', '5', '5']	204.0	186.1840000152588
j-23TXG1AD0SGA0	s-RU4D7WP5UOKJ	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx5', '5', '5']	204.0	186.32099986076355
j-23TXG1AD0SGA0	s-1KPS5LFBVVQWD	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx5', '5', '5']	210.0	190.37299990653992
j-23TXG1AD0SGA0	s-1Q9AO63Q07C4U	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx10', '5', '10']	254.0	235.9869999885559
j-23TXG1AD0SGA0	s-BY0QTX19YHT4	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx10', '5', '10']	252.0	233.27600002288818
j-23TXG1AD0SGA0	s-Z2QHI1BK0QY3	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx10', '5', '10']	256.0	237.41600012779236
j-23TXG1AD0SGA0	s-Z9RZMTYSMFJA	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx10', '5', '10']	258.0	239.53799986839294
j-23TXG1AD0SGA0	s-2D5BM3ET4H5PT	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx10', '5', '10']	260.0	241.08500003814697
j-23TXG1AD0SGA0	s-22G0THLTRPIHG	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx15', '5', '15']	310.0	290.3599998950958
j-23TXG1AD0SGA0	s-1NJXB1K7LUCL8	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx15', '5', '15']	314.0	294.52999997138977
j-23TXG1AD0SGA0	s-16200Q7JZ9T55	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx15', '5', '15']	314.0	294.56900000572205
j-23TXG1AD0SGA0	s-18OSDXKB8XDOR	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx15', '5', '15']	312.0	294.0590000152588
j-23TXG1AD0SGA0	s-3ABV38UAXOZJ2	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx15', '5', '15']	310.0	291.4079999923706
j-23TXG1AD0SGA0	s-37CKSFEB2NQMN	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_125mx5', '5', '5']	236.0	218.08700013160706
j-23TXG1AD0SGA0	s-1672AR0W1VHA4	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_125mx5', '5', '5']	242.0	222.55499982833862
j-23TXG1AD0SGA0	s-1ZMQ6LNDHIA7T	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_125mx5', '5', '5']	242.0	222.39399981498718
j-23TXG1AD0SGA0	s-23MU3MNQF55U5	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_125mx5', '5', '5']	244.0	224.15100002288818
j-23TXG1AD0SGA0	s-3AV4VDX7KDQKZ	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_125mx5', '5', '5']	242.0	222.1600000858307
j-23TXG1AD0SGA0	s-2H15FGK0XWUP9	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_150mx5', '5', '5']	284.0	263.83200001716614
j-23TXG1AD0SGA0	s-1N74LBXJMW91Q	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_150mx5', '5', '5']	270.0	252.41100001335144
j-23TXG1AD0SGA0	s-RVDPFUDN0AQP	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_150mx5', '5', '5']	288.0	268.3289999961853
j-23TXG1AD0SGA0	s-17FXF3OJ2IB3M	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_150mx5', '5', '5']	274.0	256.44600009918213
j-23TXG1AD0SGA0	s-1TQBTZBC1NWIL	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_150mx5', '5', '5']	280.0	260.09299993515015
j-23TXG1AD0SGA0	s-NNG57OD2G0K0	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_175mx5', '5', '5']	304.0	284.2330000400543
j-23TXG1AD0SGA0	s-269F0L6VWW3MX	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_175mx5', '5', '5']	300.0	282.6930000782013
j-23TXG1AD0SGA0	s-35Q6XOJDD5HTK	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_175mx5', '5', '5']	306.0	287.31500005722046
j-23TXG1AD0SGA0	s-3V4G3YXZLJBYK	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_175mx5', '5', '5']	306.0	288.2119998931885
j-23TXG1AD0SGA0	s-31W6E5R6HB9PP	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_175mx5', '5', '5']	300.0	280.96799993515015
j-23TXG1AD0SGA0	s-11C6B8S19R28D	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_200mx5', '5', '5']	348.0	329.731999874115
j-23TXG1AD0SGA0	s-IIZ8ZE36IW2D	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_200mx5', '5', '5']	346.0	328.7630000114441
j-23TXG1AD0SGA0	s-3L94MYB878O25	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_200mx5', '5', '5']	358.0	338.4579999446869
j-23TXG1AD0SGA0	s-2PL7616XJQTM6	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_200mx5', '5', '5']	360.0	341.1139998435974
j-23TXG1AD0SGA0	s-8U3Y1XQQIH5Y	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_200mx5', '5', '5']	346.0	328.5270001888275
j-23TXG1AD0SGA0	s-2KX5OM3LF864L	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx5', '7', '5']	210.0	192.33200001716614
j-23TXG1AD0SGA0	s-13G659QWB2MLH	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx5', '7', '5']	212.0	193.9060001373291
j-23TXG1AD0SGA0	s-3I2KKAGVTY63W	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx5', '7', '5']	216.0	197.3619999885559
j-23TXG1AD0SGA0	s-3VVOCF94UMJ24	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx5', '7', '5']	214.0	194.44000005722046
j-23TXG1AD0SGA0	s-2CKPWHI44U5R4	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx5', '7', '5']	216.0	195.88100004196167
j-23TXG1AD0SGA0	s-2SFX8HIZ8TROX	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx10', '7', '10']	266.0	244.52100014686584
j-23TXG1AD0SGA0	s-3JURZEKIAZRRH	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx10', '7', '10']	264.0	243.67599987983704
j-23TXG1AD0SGA0	s-EF5G7UI5HS7A	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx10', '7', '10']	264.0	244.67600011825562
j-23TXG1AD0SGA0	s-3KPMXGJ3I1MFY	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx10', '7', '10']	266.0	247.14400005340576
j-23TXG1AD0SGA0	s-2MRJUTLYO5BW1	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx10', '7', '10']	264.0	245.04100012779236
j-23TXG1AD0SGA0	s-1SCEDTGDLULAP	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx15', '7', '15']	324.0	303.11100006103516
j-23TXG1AD0SGA0	s-1YLFGQQW8455H	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx15', '7', '15']	320.0	301.9630000591278
j-23TXG1AD0SGA0	s-277P4RB3GH8H1	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx15', '7', '15']	322.0	303.2689998149872
j-23TXG1AD0SGA0	s-32VSKIGSC8U88	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx15', '7', '15']	322.0	304.13100004196167
j-23TXG1AD0SGA0	s-1JLTT3AKAF4YD	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx15', '7', '15']	322.0	302.8289999961853
j-23TXG1AD0SGA0	s-22MV1434EGAY5	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_125mx5', '7', '5']	250.0	230.67899990081787
j-23TXG1AD0SGA0	s-3G1MF326MFK7N	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_125mx5', '7', '5']	242.0	223.21900010108948
j-23TXG1AD0SGA0	s-FEWZ5F20Q50U	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_125mx5', '7', '5']	256.0	237.22599983215332
j-23TXG1AD0SGA0	s-234Z9BPYN8XO8	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_125mx5', '7', '5']	250.0	229.50600004196167
j-23TXG1AD0SGA0	s-1CWSPRQE6WMSA	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_125mx5', '7', '5']	246.0	225.72399997711182
j-23TXG1AD0SGA0	s-ZXNZDG6BMMBO	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_150mx5', '7', '5']	286.0	267.03200006484985
j-23TXG1AD0SGA0	s-10BDXGU05OZPJ	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_150mx5', '7', '5']	298.0	279.66299986839294
j-23TXG1AD0SGA0	s-1AJQWY1FD4S4S	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_150mx5', '7', '5']	282.0	262.80599999427795
j-23TXG1AD0SGA0	s-337RJ8GROOT78	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_150mx5', '7', '5']	284.0	265.4480001926422
j-23TXG1AD0SGA0	s-JQR3IYXCAGUB	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_150mx5', '7', '5']	286.0	267.36500000953674
j-23TXG1AD0SGA0	s-HNHX8T6CG8NY	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_175mx5', '7', '5']	312.0	293.0480000972748
j-23TXG1AD0SGA0	s-3EER6O9SVZ2LY	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_175mx5', '7', '5']	314.0	294.41100001335144
j-23TXG1AD0SGA0	s-D22TLXYFGEVF	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_175mx5', '7', '5']	314.0	294.78200006484985
j-23TXG1AD0SGA0	s-3RIC44DOGTBO6	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_175mx5', '7', '5']	310.0	290.2880001068115
j-23TXG1AD0SGA0	s-2ERRYGIF254VI	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_175mx5', '7', '5']	314.0	293.3840000629425
j-23TXG1AD0SGA0	s-3EET4OSOIQEGS	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_200mx5', '7', '5']	364.0	345.5880000591278
j-23TXG1AD0SGA0	s-3T41CVW88Q9CJ	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_200mx5', '7', '5']	382.0	363.1749999523163
j-23TXG1AD0SGA0	s-1ZLZZRVGVSBQ8	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_200mx5', '7', '5']	372.0	352.9680001735687
j-23TXG1AD0SGA0	s-14QRPGN4EVK1T	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_200mx5', '7', '5']	370.0	350.6879999637604
j-23TXG1AD0SGA0	s-13FQ499HXBJOX	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_200mx5', '7', '5']	370.0	349.4010000228882
j-23TXG1AD0SGA0	s-3ML5HQYPRFJQR	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx5', '9', '5']	224.0	205.23200011253357
j-23TXG1AD0SGA0	s-OQ5ZSJXWZ971	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx5', '9', '5']	224.0	204.82299995422363
j-23TXG1AD0SGA0	s-YFCZWAT35VEI	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx5', '9', '5']	218.0	198.85099983215332
j-23TXG1AD0SGA0	s-2UZ4NBAHGHS6V	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx5', '9', '5']	226.0	205.48099994659424
j-23TXG1AD0SGA0	s-1VU0JUA3EH6AQ	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx5', '9', '5']	230.0	210.43899989128113
j-23TXG1AD0SGA0	s-PBUX0EGUQ10C	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx10', '9', '10']	274.0	255.77999997138977
j-23TXG1AD0SGA0	s-3BV58I9QMKX0Z	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx10', '9', '10']	274.0	254.52699995040894
j-23TXG1AD0SGA0	s-3KNCRH43UNDBA	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx10', '9', '10']	272.0	252.62600016593933
j-23TXG1AD0SGA0	s-3UD1FAV6PZKS	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx10', '9', '10']	272.0	252.25
j-23TXG1AD0SGA0	s-3FO8JXP6XMY8X	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx10', '9', '10']	270.0	251.18799996376038
j-23TXG1AD0SGA0	s-2WUDG18KXXT7U	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx15', '9', '15']	332.0	313.19000005722046
j-23TXG1AD0SGA0	s-3T5K0XTEIJ556	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx15', '9', '15']	332.0	312.15900015830994
j-23TXG1AD0SGA0	s-100H5D2RPAYKD	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx15', '9', '15']	334.0	312.75600004196167
j-23TXG1AD0SGA0	s-2IPXKDHJ37CD3	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx15', '9', '15']	332.0	312.4539999961853
j-23TXG1AD0SGA0	s-16C1CFCYVIKGK	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_100mx15', '9', '15']	330.0	312.65199995040894
j-23TXG1AD0SGA0	s-1F4DE2FLLNHON	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_125mx5', '9', '5']	254.0	235.30299997329712
j-23TXG1AD0SGA0	s-8IOQHJSNQI9D	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_125mx5', '9', '5']	258.0	239.14800000190735
j-23TXG1AD0SGA0	s-207HRTPEGBFMH	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_125mx5', '9', '5']	258.0	239.7920000553131
j-23TXG1AD0SGA0	s-CCGGQQ7MHQRL	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_125mx5', '9', '5']	260.0	241.01399993896484
j-23TXG1AD0SGA0	s-XSW1GO6H2TH0	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_125mx5', '9', '5']	258.0	239.16499996185303
j-23TXG1AD0SGA0	s-2K051YGF63T49	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_150mx5', '9', '5']	296.0	276.04699993133545
j-23TXG1AD0SGA0	s-21TFIY7OGPEZK	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_150mx5', '9', '5']	298.0	279.2369999885559
j-23TXG1AD0SGA0	s-PFK42X2CZV53	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_150mx5', '9', '5']	296.0	276.64800000190735
j-23TXG1AD0SGA0	s-3ESC6C4SC5KL2	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_150mx5', '9', '5']	296.0	275.73600006103516
j-23TXG1AD0SGA0	s-5JQX1X9Z6W4O	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_150mx5', '9', '5']	300.0	280.0789999961853
j-23TXG1AD0SGA0	s-7KDGYSVYS647	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_175mx5', '9', '5']	320.0	301.25300002098083
j-23TXG1AD0SGA0	s-BYFKFRLLM0ZE	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_175mx5', '9', '5']	326.0	307.7649998664856
j-23TXG1AD0SGA0	s-2N6KIQVEX9VAQ	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_175mx5', '9', '5']	326.0	306.7630000114441
j-23TXG1AD0SGA0	s-1W75EM0IYGEXM	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_175mx5', '9', '5']	320.0	301.46799993515015
j-23TXG1AD0SGA0	s-XC9HTA1Z8RKC	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_175mx5', '9', '5']	324.0	305.6139998435974
j-23TXG1AD0SGA0	s-1TRLRVR8H8DEX	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_200mx5', '9', '5']	380.0	361.80400013923645
j-23TXG1AD0SGA0	s-1XXU6QLJMTSRO	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_200mx5', '9', '5']	392.0	372.79500007629395
j-23TXG1AD0SGA0	s-3JT7JXAUMIIK9	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_200mx5', '9', '5']	394.0	374.1100001335144
j-23TXG1AD0SGA0	s-2DM7AHF6KWF25	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_200mx5', '9', '5']	388.0	369.9300000667572
j-23TXG1AD0SGA0	s-15526X4HX1J8C	KMeans	r4.2xlarge	6	['s3://c3othesis/data/blobs_3_200mx5', '9', '5']	382.0	363.60399985313416
j-23VS1J5T3DEEP	s-1UFOGEL6W5D09	Sort	m4.2xlarge	6	['s3://c3othesis/data/lines_10mx1000', 'out6']	168.0	146.73299980163574
j-24QOE4E8WGB27	s-319IFPE3JZTV1	SGDLR	r4.xlarge	8	['s3://c3othesis/data/lr_f1_200mx5_dense', '25']	224.0	200.95000004768372
j-24QOE4E8WGB27	s-2IH4AT3W34RTJ	SGDLR	r4.xlarge	8	['s3://c3othesis/data/lr_f1_200mx5_dense', '25']	222.0	200.9300000667572
j-24QOE4E8WGB27	s-14C46U1I38ZH	SGDLR	r4.xlarge	8	['s3://c3othesis/data/lr_f1_200mx5_dense', '25']	222.0	200.5039999485016
j-24QOE4E8WGB27	s-2ZFCNDHVUNG5J	SGDLR	r4.xlarge	8	['s3://c3othesis/data/lr_f1_200mx5_dense', '25']	220.0	200.62400007247925
j-24QOE4E8WGB27	s-3OWKPL0MP5HDE	SGDLR	r4.xlarge	8	['s3://c3othesis/data/lr_f1_200mx5_dense', '25']	222.0	201.9800000190735
j-24W16QUXJT1ZB	s-2TOV7SH5LP0NK	Sort	m4.2xlarge	12	['s3://c3othesis/data/lines_100mx100', 'out555996']	146.0	124.96800017356873
j-24W16QUXJT1ZB	s-22JVM5BA6AAT2	Sort	m4.2xlarge	12	['s3://c3othesis/data/lines_100mx100', 'out8079589']		124.85999989509583
j-25MVO8FAFF0YF	s-1ES9BFQXRZJXK	KMeans	r4.xlarge	12	['s3://c3othesis/data/blobs_3_150mx5', '3', '5']	236.0	213.23099994659424
j-25MVO8FAFF0YF	s-14MJR3QA1586K	KMeans	r4.xlarge	12	['s3://c3othesis/data/blobs_3_150mx5', '3', '5']	232.0	212.25300002098083
j-25MVO8FAFF0YF	s-1KWJUHN1KDV9O	KMeans	r4.xlarge	12	['s3://c3othesis/data/blobs_3_150mx5', '3', '5']	234.0	212.20900011062622
j-25MVO8FAFF0YF	s-2LNDWV72OX0BW	KMeans	r4.xlarge	12	['s3://c3othesis/data/blobs_3_150mx5', '3', '5']	230.0	209.20500016212463
j-25MVO8FAFF0YF	s-14JW2DDB6KMH5	KMeans	r4.xlarge	12	['s3://c3othesis/data/blobs_3_150mx5', '3', '5']	228.0	207.10199999809265
j-261Q8YUL7YHQZ	s-1NXYR3HF8RVD7	Sort	c4.2xlarge	6	['s3://c3othesis/data/lines_160mx100', 'out4']	242.0	219.70300006866455
j-261Q8YUL7YHQZ	s-28AS34U6NDLKL	Sort	c4.2xlarge	6	['s3://c3othesis/data/lines_160mx100', 'out5']	242.0	225.99199986457825
j-261Q8YUL7YHQZ	s-2NZES908KXCJU	Sort	c4.2xlarge	6	['s3://c3othesis/data/lines_180mx100', 'out7227178']	266.0	245.8949999809265
j-261Q8YUL7YHQZ	s-12X2L7YME1JTR	Sort	c4.2xlarge	6	['s3://c3othesis/data/lines_180mx100', 'out7927894']	264.0	247.4079999923706
j-261Q8YUL7YHQZ	s-1JW1Z2ZM75D9G	Sort	c4.2xlarge	6	['s3://c3othesis/data/lines_180mx100', 'out5995887']	272.0	247.24399995803833
j-261Q8YUL7YHQZ	s-JTS7B9N2LP06	Sort	c4.2xlarge	6	['s3://c3othesis/data/lines_180mx100', 'out3488377']	266.0	247.78900003433228
j-261Q8YUL7YHQZ	s-24PV7NXKEMCWU	Sort	c4.2xlarge	6	['s3://c3othesis/data/lines_180mx100', 'out8564112']	272.0	247.59400010108948
j-268TKKSF0VE4R	s-31WHO7PU1H1X3	Sort	c4.2xlarge	12	['s3://c3othesis/data/lines_180mx100', 'out4']	216.0	197.5880000591278
j-269Q408XRXANC	s-8O838P79BW0P	PageRank	r4.xlarge	8	['s3://c3othesis/data/graph_uniform_2mx20m', '0.001']	416.0	391.2239999771118
j-269Q408XRXANC	s-Y1KFE8QSZ0TV	PageRank	r4.xlarge	8	['s3://c3othesis/data/graph_uniform_2mx20m', '0.001']	462.0	441.83000016212463
j-269Q408XRXANC	s-3CRKQBFMEG31Y	PageRank	r4.xlarge	8	['s3://c3othesis/data/graph_uniform_2mx20m', '0.001']	400.0	377.80599999427795
j-269Q408XRXANC	s-23NFVQWFYXEJE	PageRank	r4.xlarge	8	['s3://c3othesis/data/graph_uniform_2mx20m', '0.001']	406.0	384.9680001735687
j-269Q408XRXANC	s-35QE975D0E74T	PageRank	r4.xlarge	8	['s3://c3othesis/data/graph_uniform_2mx20m', '0.001']	428.0	408.010999917984
j-26IRK23NNM2GD	s-1NEBA8UE4N57M	Sort	c4.2xlarge	8	['s3://c3othesis/data/lines_180mx100', 'out5']	238.0	217.8970000743866
j-2732QBTBTO6Z2	s-6QWGXZ4G367F	PageRank	m4.xlarge	4	['s3://c3othesis/data/graph_uniform_2mx10m', '0.01']	216.0	193.81000018119812
j-2732QBTBTO6Z2	s-1KXLXBGA1UZSW	PageRank	m4.xlarge	4	['s3://c3othesis/data/graph_uniform_2mx10m', '0.05']	156.0	132.70199990272522
j-2732QBTBTO6Z2	s-3O6DLIW1AGIXY	PageRank	m4.xlarge	4	['s3://c3othesis/data/graph_uniform_2mx10m', '0.001']	322.0	302.7150001525879
j-2732QBTBTO6Z2	s-194NXJPGCPXJW	PageRank	m4.xlarge	4	['s3://c3othesis/data/graph_uniform_2mx10m', '0.005']	270.0	249.49399995803833
j-2732QBTBTO6Z2	s-31H0SFVW696IL	PageRank	m4.xlarge	4	['s3://c3othesis/data/graph_uniform_2mx10m', '0.0001']	476.0	454.85399985313416
j-2732QBTBTO6Z2	s-L9MLJESMC47H	PageRank	m4.xlarge	4	['s3://c3othesis/data/graph_uniform_2mx10m', '0.0005']	352.0	330.7279999256134
j-27AC2NPP1O32U	s-2C3714EKWUYIT	Sort	c4.2xlarge	2	['s3://c3othesis/data/lines_100mx100', 'out4']	376.0	355.57800006866455
j-27AC2NPP1O32U	s-9RQ3OOTPMRJG	Sort	c4.2xlarge	2	['s3://c3othesis/data/lines_100mx100', 'out5']	368.0	352.02800011634827
j-27AC2NPP1O32U	s-2FA6DQ70FDJ74	Sort	c4.2xlarge	2	['s3://c3othesis/data/lines_100mx100', 'out6']	360.0	343.39800000190735
j-27KC4Z4WCJC59	s-ZRZQ1OJJLN7Z	Sort	r4.2xlarge	2	['s3://c3othesis/data/lines_160mx100', 'out4']	320.0	298.01900005340576
j-27Q044JQFRU6O	s-1SV17DN8YHG62	KMeans	m4.2xlarge	10	['s3://c3othesis/data/blobs_3_100mx5', '3', '5']	140.0	117.65300011634827
j-27Q044JQFRU6O	s-1DRXH9KRZ1MZU	KMeans	m4.2xlarge	10	['s3://c3othesis/data/blobs_3_100mx5', '3', '5']	134.0	115.35600018501282
j-27Q044JQFRU6O	s-3R3SX87RSHZGW	KMeans	m4.2xlarge	10	['s3://c3othesis/data/blobs_3_100mx5', '3', '5']	140.0	120.8970000743866
j-27Q044JQFRU6O	s-1MIDZVLX9I9V9	KMeans	m4.2xlarge	10	['s3://c3othesis/data/blobs_3_100mx5', '3', '5']	130.0	112.16899991035461
j-27Q044JQFRU6O	s-375YXK1FPZUK9	KMeans	m4.2xlarge	10	['s3://c3othesis/data/blobs_3_100mx5', '3', '5']	130.0	111.19000005722046
j-27Q044JQFRU6O	s-3SM1QGDRM1FNW	KMeans	m4.2xlarge	10	['s3://c3othesis/data/blobs_3_100mx10', '3', '10']	180.0	160.51900005340576
j-27Q044JQFRU6O	s-24EVC2BTQMFCM	KMeans	m4.2xlarge	10	['s3://c3othesis/data/blobs_3_100mx10', '3', '10']	172.0	153.98799991607666
j-27Q044JQFRU6O	s-13XRT5J6FYSCZ	KMeans	m4.2xlarge	10	['s3://c3othesis/data/blobs_3_100mx10', '3', '10']	180.0	161.32599997520447
j-27Q044JQFRU6O	s-256A93E5PIVXL	KMeans	m4.2xlarge	10	['s3://c3othesis/data/blobs_3_100mx10', '3', '10']	184.0	166.18099999427795
j-27Q044JQFRU6O	s-2628WRNZQ9101	KMeans	m4.2xlarge	10	['s3://c3othesis/data/blobs_3_100mx10', '3', '10']	176.0	156.8880000114441
j-27Q044JQFRU6O	s-16Z9192KMM8GV	KMeans	m4.2xlarge	10	['s3://c3othesis/data/blobs_3_100mx15', '3', '15']	182.0	160.36899995803833
j-27Q044JQFRU6O	s-NAHP1TO5SY42	KMeans	m4.2xlarge	10	['s3://c3othesis/data/blobs_3_100mx15', '3', '15']	176.0	157.60199999809265
j-27Q044JQFRU6O	s-1G3ABL2NIJ9HD	KMeans	m4.2xlarge	10	['s3://c3othesis/data/blobs_3_100mx15', '3', '15']	178.0	159.8619999885559
j-27Q044JQFRU6O	s-1Z6QPD9Q9W1TC	KMeans	m4.2xlarge	10	['s3://c3othesis/data/blobs_3_100mx15', '3', '15']	180.0	160.37399983406067
j-27Q044JQFRU6O	s-3S6T1IN3LSFAC	KMeans	m4.2xlarge	10	['s3://c3othesis/data/blobs_3_100mx15', '3', '15']	178.0	159.8069999217987
j-27Q044JQFRU6O	s-2776IJB0PCKVE	KMeans	m4.2xlarge	10	['s3://c3othesis/data/blobs_3_125mx5', '3', '5']	152.0	132.9630000591278
j-27Q044JQFRU6O	s-1SXG6KV7GROD4	KMeans	m4.2xlarge	10	['s3://c3othesis/data/blobs_3_125mx5', '3', '5']	150.0	131.82800006866455
j-27Q044JQFRU6O	s-DJRL6RVUH6D1	KMeans	m4.2xlarge	10	['s3://c3othesis/data/blobs_3_125mx5', '3', '5']	154.0	134.99500012397766
